Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Dozie,2025-04-12 16:51:27,00:28:18,,The Blacklist: Season 4: Lipet's Seafood Company (No. 111) (Episode 9),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-12 16:23:17,00:28:08,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98): Conclusion (Episode 8),,DefaultWidevineAndroidPhone,00:42:35,00:42:35,NG (Nigeria)
Dozie,2025-04-12 16:15:29,00:07:47,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98) (Episode 7),,DefaultWidevineAndroidPhone,00:42:29,00:42:29,NG (Nigeria)
Dozie,2025-04-12 15:47:27,00:16:54,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98) (Episode 7),,DefaultWidevineAndroidPhone,00:30:51,Not latest view,NG (Nigeria)
Dozie,2025-04-12 15:43:39,00:03:44,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98) (Episode 7),,DefaultWidevineAndroidPhone,00:05:37,Not latest view,NG (Nigeria)
Dozie,2025-04-12 15:13:36,00:28:25,,The Blacklist: Season 4: The Thrushes (No. 53) (Episode 6),,DefaultWidevineAndroidPhone,00:42:31,00:42:31,NG (Nigeria)
Dozie,2025-04-12 06:57:12,00:28:27,,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,DefaultWidevineAndroidPhone,00:42:30,00:42:30,NG (Nigeria)
Dozie,2025-04-12 06:26:35,00:27:34,,The Blacklist: Season 4: Gaia (No. 81) (Episode 4),,DefaultWidevineAndroidPhone,00:42:27,00:42:27,NG (Nigeria)
Dozie,2025-04-12 06:20:24,00:06:08,,The Blacklist: Season 4: Miles McGrath (No. 65) (Episode 3),,DefaultWidevineAndroidPhone,00:42:30,00:42:30,NG (Nigeria)
Dozie,2025-04-12 06:04:06,00:09:31,,The Blacklist: Season 4: Miles McGrath (No. 65) (Episode 3),,DefaultWidevineAndroidPhone,00:34:50,Not latest view,NG (Nigeria)
Dozie,2025-04-11 15:50:12,00:12:56,,The Blacklist: Season 4: Miles McGrath (No. 65) (Episode 3),,DefaultWidevineAndroidPhone,00:25:20,Not latest view,NG (Nigeria)
Dozie,2025-04-11 15:20:40,00:07:47,,The Blacklist: Season 4: Miles McGrath (No. 65) (Episode 3),,DefaultWidevineAndroidPhone,00:11:49,Not latest view,NG (Nigeria)
Dozie,2025-04-11 15:10:13,00:10:24,,The Blacklist: Season 4: Mato (No. 66) (Episode 2),,DefaultWidevineAndroidPhone,00:42:36,00:42:36,NG (Nigeria)
Dozie,2025-04-11 06:21:24,00:19:51,,The Blacklist: Season 4: Mato (No. 66) (Episode 2),,DefaultWidevineAndroidPhone,00:31:09,Not latest view,NG (Nigeria)
Dozie,2025-04-11 05:53:02,00:28:21,,The Blacklist: Season 4: Esteban (No. 79) (Episode 1),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-10 21:04:54,00:00:04,Autoplayed: user action: None; ,The Blacklist: Season 1 - Upper Bound Clip 2,HOOK,DefaultWidevineAndroidPhone,00:00:01,Not latest view,NG (Nigeria)
Dozie,2025-04-10 20:35:51,00:28:13,,The Blacklist: Season 3: Alexander Kirk (No. 14): Conclusion (Episode 23),,DefaultWidevineAndroidPhone,00:42:27,00:42:27,NG (Nigeria)
Dozie,2025-04-10 20:07:43,00:28:07,,The Blacklist: Season 3: Alexander Kirk (No. 14) (Episode 22),,DefaultWidevineAndroidPhone,00:42:38,00:42:38,NG (Nigeria)
Dozie,2025-04-10 19:41:04,00:25:21,,The Blacklist: Season 3: Susan Hargrave (Episode 21),,DefaultWidevineAndroidPhone,00:41:41,00:41:41,NG (Nigeria)
Dozie,2025-04-10 17:24:41,00:02:02,,The Blacklist: Season 3: Susan Hargrave (Episode 21),,DefaultWidevineAndroidPhone,00:03:37,Not latest view,NG (Nigeria)
Dozie,2025-04-10 17:16:57,00:07:42,,The Blacklist: Season 3: The Artax Network (Episode 20),,DefaultWidevineAndroidPhone,00:42:27,00:42:27,NG (Nigeria)
Dozie,2025-04-10 16:42:05,00:15:22,,The Blacklist: Season 3: The Artax Network (Episode 20),,DefaultWidevineAndroidPhone,00:33:36,Not latest view,NG (Nigeria)
Dozie,2025-04-10 16:03:23,00:06:43,,The Blacklist: Season 3: The Artax Network (Episode 20),,DefaultWidevineAndroidPhone,00:10:46,Not latest view,NG (Nigeria)
Dozie,2025-04-10 15:51:09,00:09:10,,The Blacklist: Season 3: Cape May (Episode 19),,DefaultWidevineAndroidPhone,00:42:36,00:42:36,NG (Nigeria)
Dozie,2025-04-10 15:43:40,00:07:28,,The Blacklist: Season 3: Mr. Solomon (No. 32): The Conclusion (Episode 18),,DefaultWidevineAndroidPhone,00:42:29,00:42:29,NG (Nigeria)
Dozie,2025-04-10 15:17:59,00:20:23,,The Blacklist: Season 3: Mr. Solomon (No. 32): The Conclusion (Episode 18),,DefaultWidevineAndroidPhone,00:31:21,Not latest view,NG (Nigeria)
Dozie,2025-04-10 14:47:07,00:28:46,,The Blacklist: Season 3: Mr. Solomon (No. 32) (Episode 17),,DefaultWidevineAndroidPhone,00:42:31,00:42:31,NG (Nigeria)
Dozie,2025-04-10 14:41:37,00:02:07,,The Blacklist: Season 3: Mr. Solomon (No. 32) (Episode 17),,DefaultWidevineAndroidPhone,00:03:31,Not latest view,NG (Nigeria)
Dozie,2025-04-10 14:20:33,00:19:37,,The Blacklist: Season 3: The Caretaker (No. 78) (Episode 16),,DefaultWidevineAndroidPhone,00:42:29,00:42:29,NG (Nigeria)
Dozie,2025-04-10 14:10:07,00:09:13,,The Blacklist: Season 3: The Caretaker (No. 78) (Episode 16),,DefaultWidevineAndroidPhone,00:14:14,Not latest view,NG (Nigeria)
Dozie,2025-04-10 13:46:52,00:23:11,,The Blacklist: Season 3: Drexel (No. 113) (Episode 15),,DefaultWidevineAndroidPhone,00:42:28,00:42:28,NG (Nigeria)
Dozie,2025-04-10 11:52:24,00:10:46,,The Blacklist: Season 3: Drexel (No. 113) (Episode 15),,DefaultWidevineAndroidPhone,00:16:42,Not latest view,NG (Nigeria)
Dozie,2025-04-10 11:24:37,00:27:37,,The Blacklist: Season 3: Lady Ambrosia (No. 77) (Episode 14),,DefaultWidevineAndroidPhone,00:42:31,00:42:31,NG (Nigeria)
Dozie,2025-04-10 10:58:09,00:26:22,,The Blacklist: Season 3: Alistair Pitt (No. 103) (Episode 13),,DefaultWidevineAndroidPhone,00:42:28,00:42:28,NG (Nigeria)
Dozie,2025-04-10 10:48:23,00:02:03,,The Blacklist: Season 3: Alistair Pitt (No. 103) (Episode 13),,DefaultWidevineAndroidPhone,00:03:42,Not latest view,NG (Nigeria)
Dozie,2025-04-10 10:11:30,00:28:33,,The Blacklist: Season 3: The Vehm (No. 132) (Episode 12),,DefaultWidevineAndroidPhone,00:42:31,00:42:31,NG (Nigeria)
Dozie,2025-04-10 09:43:11,00:28:17,,The Blacklist: Season 3: Mr. Gregory Devry (No. 95) (Episode 11),,DefaultWidevineAndroidPhone,00:42:27,00:42:27,NG (Nigeria)
Dozie,2025-04-10 09:15:16,00:27:54,,The Blacklist: Season 3: The Director (No. 24): Conclusion (Episode 10),,DefaultWidevineAndroidPhone,00:42:25,00:42:25,NG (Nigeria)
Dozie,2025-04-10 08:47:09,00:27:44,,The Blacklist: Season 3: The Director (No. 24) (Episode 9),,DefaultWidevineAndroidPhone,00:42:29,00:42:29,NG (Nigeria)
Dozie,2025-04-10 08:18:22,00:28:18,,The Blacklist: Season 3: Kings Of The Highway (No. 108) (Episode 8),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-10 07:44:52,00:29:32,,The Blacklist: Season 3: Zal Bin Hasaan (No. 31) (Episode 7),,DefaultWidevineAndroidPhone,00:42:34,00:42:34,NG (Nigeria)
Dozie,2025-04-10 07:15:35,00:28:52,,The Blacklist: Season 3: Sir Crispin Crandall (No. 86) (Episode 6),,DefaultWidevineAndroidPhone,00:42:29,00:42:29,NG (Nigeria)
Dozie,2025-04-10 06:47:29,00:28:03,,The Blacklist: Season 3: Arioch Cain (No. 50) (Episode 5),,DefaultWidevineAndroidPhone,00:42:27,00:42:27,NG (Nigeria)
Dozie,2025-04-10 06:17:47,00:27:58,,The Blacklist: Season 3: The Djinn (No. 43) (Episode 4),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-10 06:17:47,00:27:58,,The Blacklist: Season 3: The Djinn (No. 43) (Episode 4),,DefaultWidevineAndroidPhone,00:42:26,Not latest view,NG (Nigeria)
Dozie,2025-04-10 06:14:46,00:02:54,,The Blacklist: Season 3: Eli Matchett (No. 72) (Episode 3),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-09 21:44:56,00:03:23,,The Blacklist: Season 3: Eli Matchett (No. 72) (Episode 3),,DefaultWidevineAndroidPhone,00:38:45,Not latest view,NG (Nigeria)
Dozie,2025-04-09 21:17:49,00:23:29,,The Blacklist: Season 3: Eli Matchett (No. 72) (Episode 3),,DefaultWidevineAndroidPhone,00:35:24,Not latest view,NG (Nigeria)
Dozie,2025-04-09 20:48:36,00:29:01,,The Blacklist: Season 3: Marvin Gerard (No. 80) (Episode 2),,DefaultWidevineAndroidPhone,00:42:32,00:42:32,NG (Nigeria)
Dozie,2025-04-09 20:19:09,00:28:24,,The Blacklist: Season 3: The Troll Farmer (No. 38) (Episode 1),,DefaultWidevineAndroidPhone,00:42:31,00:42:31,NG (Nigeria)
Dozie,2025-04-09 16:29:18,00:00:06,,The Blacklist: Season 3: The Troll Farmer (No. 38) (Episode 1),,DefaultWidevineAndroidPhone,00:00:05,Not latest view,NG (Nigeria)
Dozie,2025-04-09 16:01:33,00:27:42,,The Blacklist: Season 2: Tom Connolly (No. 11) (Episode 22),,DefaultWidevineAndroidPhone,00:42:25,00:42:25,NG (Nigeria)
Dozie,2025-04-09 15:33:11,00:28:13,,The Blacklist: Season 2: Karakurt (No. 55) (Episode 21),,DefaultWidevineAndroidPhone,00:42:19,00:42:19,NG (Nigeria)
Dozie,2025-04-09 15:01:27,00:28:10,,The Blacklist: Season 2: Quon Zhang (No. 87) (Episode 20),,DefaultWidevineAndroidPhone,00:42:21,00:42:21,NG (Nigeria)
Dozie,2025-04-09 14:28:57,00:31:07,,The Blacklist: Season 2: Leonard Caul (No. 62) (Episode 19),,DefaultWidevineAndroidPhone,00:42:24,00:42:24,NG (Nigeria)
Dozie,2025-04-09 13:59:52,00:28:50,,The Blacklist: Season 2: Vanessa Cruz (No. 117) (Episode 18),,DefaultWidevineAndroidPhone,00:42:54,00:42:54,NG (Nigeria)
Dozie,2025-04-09 13:17:45,00:41:11,,The Blacklist: Season 2: The Longevity Initiative (No. 97) (Episode 17),,DefaultWidevineAndroidPhone,00:42:21,00:42:21,NG (Nigeria)
Dozie,2025-04-09 13:10:57,00:02:02,,The Blacklist: Season 2: Tom Keen (No. 7) (Episode 16),,DefaultWidevineAndroidPhone,00:41:33,00:41:33,NG (Nigeria)
Dozie,2025-04-09 12:35:50,00:25:56,,The Blacklist: Season 2: Tom Keen (No. 7) (Episode 16),,DefaultWidevineAndroidPhone,00:39:35,Not latest view,NG (Nigeria)
Dozie,2025-04-09 12:07:56,00:27:54,,The Blacklist: Season 2: The Major (No. 75) (Episode 15),,DefaultWidevineAndroidPhone,00:41:51,00:41:51,NG (Nigeria)
Dozie,2025-04-09 11:49:42,00:18:10,,The Blacklist: Season 2: T. Earl King VI (No. 94) (Episode 14),,DefaultWidevineAndroidPhone,00:42:20,00:42:20,NG (Nigeria)
Dozie,2025-04-08 21:33:32,00:16:54,,The Blacklist: Season 2: T. Earl King VI (No. 94) (Episode 14),,DefaultWidevineAndroidPhone,00:20:43,Not latest view,NG (Nigeria)
Dozie,2025-04-08 21:15:24,00:16:10,,The Blacklist: Season 2: The Deer Hunter (No. 93) (Episode 13),,DefaultWidevineAndroidPhone,00:41:30,00:41:30,NG (Nigeria)
Dozie,2025-04-08 20:56:26,00:15:42,,The Blacklist: Season 2: The Deer Hunter (No. 93) (Episode 13),,DefaultWidevineAndroidPhone,00:21:55,Not latest view,NG (Nigeria)
Dozie,2025-04-08 15:06:00,00:38:45,,The Blacklist: Season 2: The Kenyon Family (No. 71) (Episode 12),,DefaultWidevineAndroidPhone,00:42:23,00:42:23,NG (Nigeria)
Dozie,2025-04-08 14:08:17,00:39:57,,The Blacklist: Season 2: Ruslan Denisov (No. 67) (Episode 11),,DefaultWidevineAndroidPhone,00:42:06,00:42:06,NG (Nigeria)
Dozie,2025-04-08 13:25:54,00:01:27,,The Blacklist: Season 2: Ruslan Denisov (No. 67) (Episode 11),,DefaultWidevineAndroidPhone,00:02:10,Not latest view,NG (Nigeria)
Dozie,2025-04-08 12:57:14,00:28:24,,The Blacklist: Season 2: Luther Braxton (No. 21): Conclusion (Episode 10),,DefaultWidevineAndroidPhone,00:41:38,00:41:38,NG (Nigeria)
Dozie,2025-04-07 21:06:20,00:32:18,,The Blacklist: Season 2: Luther Braxton (No. 21) (Episode 9),,DefaultWidevineAndroidPhone,00:42:33,00:42:33,NG (Nigeria)
Dozie,2025-04-07 20:50:43,00:15:16,,The Blacklist: Season 2: The Decembrist (No. 12) (Episode 8),,DefaultWidevineAndroidPhone,00:42:40,00:42:40,NG (Nigeria)
Dozie,2025-04-07 20:20:46,00:16:33,,The Blacklist: Season 2: The Decembrist (No. 12) (Episode 8),,DefaultWidevineAndroidPhone,00:22:43,Not latest view,NG (Nigeria)
Dozie,2025-04-07 19:55:44,00:24:06,,The Blacklist: Season 2: The Scimitar (No. 22) (Episode 7),,DefaultWidevineAndroidPhone,00:42:30,00:42:30,NG (Nigeria)
Dozie,2025-04-07 19:43:40,00:04:00,,The Blacklist: Season 2: The Scimitar (No. 22) (Episode 7),,DefaultWidevineAndroidPhone,00:05:59,Not latest view,NG (Nigeria)
Dozie,2025-04-07 19:15:10,00:28:28,,The Blacklist: Season 2: The Mombasa Cartel (No. 114) (Episode 6),,DefaultWidevineAndroidPhone,00:42:43,00:42:43,NG (Nigeria)
Dozie,2025-04-07 18:56:10,00:12:56,,The Blacklist: Season 2: The Front (No. 74) (Episode 5),,DefaultWidevineAndroidPhone,00:42:30,00:42:30,NG (Nigeria)
Dozie,2025-04-07 18:38:00,00:00:06,Autoplayed: user action: None; ,"House, M.D.: Season 1_hook_01_16x9_backfill",HOOK,Edge OSS - Windows (Cadmium),00:00:06,00:00:06,NG (Nigeria)
Dozie,2025-04-07 18:37:25,00:00:27,Autoplayed: user action: None; ,"House, M.D.: Season 1_hook_01_16x9_backfill",HOOK,Edge OSS - Windows (Cadmium),00:00:27,Not latest view,NG (Nigeria)
Dozie,2025-04-07 18:28:06,00:16:30,,The Blacklist: Season 2: The Front (No. 74) (Episode 5),,DefaultWidevineAndroidPhone,00:24:44,Not latest view,NG (Nigeria)
Dozie,2025-04-07 17:52:59,00:28:26,,The Blacklist: Season 2: Dr. Linus Creel (No. 82) (Episode 4),,DefaultWidevineAndroidPhone,00:42:20,00:42:20,NG (Nigeria)
Dozie,2025-04-06 20:56:57,00:07:13,,The Blacklist: Season 2: Dr. Linus Creel (No. 82) (Episode 4),,Edge OSS - Windows (Cadmium),00:07:13,Not latest view,NG (Nigeria)
Dozie,2025-04-06 20:09:26,00:43:01,,The Blacklist: Season 2: Dr. James Covington (No. 89) (Episode 3),,Edge OSS - Windows (Cadmium),00:42:50,00:42:50,NG (Nigeria)
Dozie,2025-04-06 19:24:42,00:42:34,,The Blacklist: Season 2: Monarch Douglas Bank (No. 112) (Episode 2),,Edge OSS - Windows (Cadmium),00:42:34,00:42:34,NG (Nigeria)
Dozie,2025-04-06 18:41:45,00:42:27,,The Blacklist: Season 2: Lord Baltimore (No. 104) (Episode 1),,Edge OSS - Windows (Cadmium),00:42:28,00:42:28,NG (Nigeria)
Dozie,2025-04-06 13:15:46,00:00:03,,The Blacklist: Season 2: Lord Baltimore (No. 104) (Episode 1),,DefaultWidevineAndroidPhone,00:00:03,Not latest view,NG (Nigeria)
Dozie,2025-04-06 12:38:26,00:36:57,,The Blacklist: Season 1: Berlin (No. 8): Conclusion (Episode 22),,DefaultWidevineAndroidPhone,00:42:47,00:42:47,NG (Nigeria)
Dozie,2025-04-06 12:05:16,00:33:08,,The Blacklist: Season 1: Berlin (No. 8) (Episode 21),,DefaultWidevineAndroidPhone,00:42:19,00:42:19,NG (Nigeria)
Dozie,2025-04-06 11:45:13,00:19:54,,The Blacklist: Season 1: The Kingmaker (No. 42) (Episode 20),,DefaultWidevineAndroidPhone,00:40:56,00:40:56,NG (Nigeria)
Dozie,2025-04-06 09:30:24,00:08:19,,The Blacklist: Season 1: The Kingmaker (No. 42) (Episode 20),,Edge OSS - Windows (Cadmium),00:10:24,Not latest view,NG (Nigeria)
Dozie,2025-04-06 08:54:57,00:33:06,,The Blacklist: Season 1: The Pavlovich Brothers (No. 119-122) (Episode 19),,Edge OSS - Windows (Cadmium),00:41:37,00:41:37,NG (Nigeria)
Dozie,2025-04-06 08:21:15,00:33:37,,The Blacklist: Season 1: Milton Bobbit (No. 135) (Episode 18),,Edge OSS - Windows (Cadmium),00:42:01,00:42:01,NG (Nigeria)
Dozie,2025-04-06 07:44:43,00:35:05,,The Blacklist: Season 1: Ivan (No. 88) (Episode 17),,Edge OSS - Windows (Cadmium),00:42:57,00:42:57,NG (Nigeria)
Dozie,2025-04-06 07:11:12,00:33:24,,The Blacklist: Season 1: Mako Tanida (No. 83) (Episode 16),,Edge OSS - Windows (Cadmium),00:41:45,00:41:45,NG (Nigeria)
Dozie,2025-04-06 07:10:25,00:00:39,,The Blacklist: Season 1: The Judge (No. 57) (Episode 15),,Edge OSS - Windows (Cadmium),00:42:11,00:42:11,NG (Nigeria)
Dozie,2025-04-06 06:35:53,00:33:01,,The Blacklist: Season 1: The Judge (No. 57) (Episode 15),,Edge OSS - Windows (Cadmium),00:42:11,Not latest view,NG (Nigeria)
Dozie,2025-04-06 06:04:05,00:30:06,,The Blacklist: Season 1: Madeline Pratt (No. 73) (Episode 14),,Edge OSS - Windows (Cadmium),00:42:18,00:42:18,NG (Nigeria)
Dozie,2025-04-06 05:51:25,00:12:24,,The Blacklist: Season 1: The Cyprus Agency (No. 64) (Episode 13),,Edge OSS - Windows (Cadmium),00:42:12,00:42:12,NG (Nigeria)
Dozie,2025-04-06 05:50:16,00:00:07,Autoplayed: user action: None; ,Trailer: GTA: San Andreas - The Definitive Edition,TRAILER,Edge OSS - Windows (Cadmium),00:00:07,00:00:07,NG (Nigeria)
Gifty,2025-05-11 19:26:19,00:57:59,,Inside Man: Most Wanted,,Apple iPhone XR,01:01:33,01:01:33,NG (Nigeria)
Gifty,2025-05-11 08:22:10,00:00:16,,GO! The Unforgettable Party,,DefaultWidevineAndroidPhone,00:36:15,00:36:15,NG (Nigeria)
Gifty,2025-05-11 08:19:46,00:00:11,Autoplayed: user action: None; ,Season 1 Teaser: Go!,HOOK,DefaultWidevineAndroidPhone,00:00:11,00:00:11,NG (Nigeria)
Gifty,2025-05-11 08:14:47,00:00:08,,Confessions of an Invisible Girl,,DefaultWidevineAndroidPhone,00:08:58,00:08:58,NG (Nigeria)
Gifty,2025-05-10 12:48:47,00:31:31,,Wednesday: Season 1: A Murder of Woes (Episode 8),,DefaultWidevineAndroidPhone,00:47:05,00:47:05,NG (Nigeria)
Gifty,2025-05-10 11:02:20,00:04:10,,Wednesday: Season 1: A Murder of Woes (Episode 8),,DefaultWidevineAndroidPhone,00:09:19,Not latest view,NG (Nigeria)
Gifty,2025-05-07 23:25:47,00:00:05,Autoplayed: user action: None; ,Trailer: DJ Cinderella,TRAILER,DefaultWidevineAndroidPhone,00:00:04,00:00:04,NG (Nigeria)
Gifty,2025-05-07 23:25:11,00:00:12,Autoplayed: user action: None; ,Step Sisters (Trailer),TRAILER,DefaultWidevineAndroidPhone,00:00:12,00:00:12,NG (Nigeria)
Gifty,2025-05-07 23:23:44,00:00:09,Autoplayed: user action: None; ,Supporting Character Clip 2: Heart of Stone,HOOK,DefaultWidevineAndroidPhone,00:00:09,00:00:09,NG (Nigeria)
Gifty,2025-05-07 23:20:56,00:00:13,Autoplayed: user action: None; ,Trailer : iHostage,HOOK,DefaultWidevineAndroidPhone,00:00:13,00:00:13,NG (Nigeria)
Gifty,2025-05-07 23:11:40,00:05:28,,Wednesday: Season 1: A Murder of Woes (Episode 8),,DefaultWidevineAndroidPhone,00:48:09,Not latest view,NG (Nigeria)
Gifty,2025-05-07 23:11:16,00:00:05,,Meet the Khumalos,,DefaultWidevineAndroidPhone,00:54:12,00:54:12,NG (Nigeria)
Gifty,2025-05-07 23:06:16,00:00:04,Autoplayed: user action: None; ,Inside Man 2_hook_04_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:04,00:00:04,NG (Nigeria)
Gifty,2025-05-07 20:12:21,00:00:02,,Wednesday: Season 1: If You Don't Woe Me by Now (Episode 7),,DefaultWidevineAndroidPhone,00:00:01,00:00:01,NG (Nigeria)
Gifty,2025-05-07 13:35:44,00:00:29,Autoplayed: user action: None; ,Nigerian Prince_hook_04_16x9,HOOK,Hisense MTK9602 5.2 4K TV Smart TV,00:00:29,00:00:29,NG (Nigeria)
Gifty,2025-05-07 13:35:21,00:00:10,Autoplayed: user action: None; ,Season 1 Volume 2 Teaser : Fatal Seduction,TEASER_TRAILER,Hisense MTK9602 5.2 4K TV Smart TV,00:00:10,00:00:10,NG (Nigeria)
Gifty,2025-05-07 13:35:07,00:00:08,Autoplayed: user action: None; ,Castle and Castle: Season 1_hook_01_16x9,HOOK,Hisense MTK9602 5.2 4K TV Smart TV,00:00:08,00:00:08,NG (Nigeria)
Gifty,2025-05-07 13:34:36,00:00:20,Autoplayed: user action: None; ,Omo Ghetto_hook_05_16x9,HOOK,Hisense MTK9602 5.2 4K TV Smart TV,00:00:20,00:00:20,NG (Nigeria)
Gifty,2025-05-07 13:34:16,00:00:09,Autoplayed: user action: None; ,A Lagos Love Story_hook_primary,HOOK,Hisense MTK9602 5.2 4K TV Smart TV,00:00:09,00:00:09,NG (Nigeria)
Gifty,2025-05-07 10:30:19,00:04:50,,Wednesday: Season 1: A Murder of Woes (Episode 8),,DefaultWidevineAndroidPhone,00:40:34,Not latest view,NG (Nigeria)
Gifty,2025-05-07 10:03:28,00:24:16,,Wednesday: Season 1: A Murder of Woes (Episode 8),,DefaultWidevineAndroidPhone,00:35:44,Not latest view,NG (Nigeria)
Gifty,2025-05-07 09:37:51,00:25:09,,Wednesday: Season 1: If You Don't Woe Me by Now (Episode 7),,DefaultWidevineAndroidPhone,00:42:44,Not latest view,NG (Nigeria)
Gifty,2025-05-07 09:09:05,00:23:39,,Wednesday: Season 1: Quid Pro Woe (Episode 6),,DefaultWidevineAndroidPhone,00:45:12,00:45:12,NG (Nigeria)
Gifty,2025-05-06 20:43:33,00:03:05,,Wednesday: Season 1: Quid Pro Woe (Episode 6),,DefaultWidevineAndroidPhone,00:04:48,Not latest view,NG (Nigeria)
Gifty,2025-05-06 20:39:01,00:04:16,,Wednesday: Season 1: You Reap What You Woe (Episode 5),,DefaultWidevineAndroidPhone,00:47:05,00:47:05,NG (Nigeria)
Gifty,2025-05-05 15:14:19,00:02:35,,Wednesday: Season 1: You Reap What You Woe (Episode 5),,DefaultWidevineAndroidPhone,00:39:58,Not latest view,NG (Nigeria)
Gifty,2025-05-04 20:17:45,00:00:29,,Wednesday: Season 1: If You Don't Woe Me by Now (Episode 7),,DefaultWidevineAndroidPhone,00:38:11,Not latest view,NG (Nigeria)
Gifty,2025-05-04 20:15:57,00:01:43,,Wednesday: Season 1: Quid Pro Woe (Episode 6),,DefaultWidevineAndroidPhone,00:45:41,Not latest view,NG (Nigeria)
Gifty,2025-05-04 19:50:52,00:02:15,,Wednesday: Season 1: You Reap What You Woe (Episode 5),,DefaultWidevineAndroidPhone,00:02:59,Not latest view,NG (Nigeria)
Gifty,2025-05-04 19:17:09,00:00:04,Autoplayed: user action: None; ,Clip 5: Meet the Khumalos,HOOK,DefaultWidevineAndroidPhone,00:00:04,00:00:04,NG (Nigeria)
Gifty,2025-05-02 18:27:29,00:00:14,,The Life List,,Apple iPhone XR,00:00:14,00:00:14,NG (Nigeria)
Gifty,2025-04-30 15:35:55,00:59:24,,A Lagos Love Story,,Apple iPhone XR,01:40:08,01:40:08,NG (Nigeria)
Gifty,2025-04-30 15:35:18,00:00:15,,Bullet Train Explosion,,Apple iPhone XR,01:14:48,01:14:48,NG (Nigeria)
Gifty,2025-04-30 15:34:07,00:00:26,,Meet the Khumalos,,Apple iPhone XR,01:24:44,Not latest view,NG (Nigeria)
Gifty,2025-04-30 15:32:03,00:01:26,,Exterritorial,,Apple iPhone XR,01:37:58,01:37:58,NG (Nigeria)
Gifty,2025-04-29 22:34:22,00:02:44,,365 Days,,Apple iPhone XR,00:06:04,00:06:04,NG (Nigeria)
Gifty,2025-04-29 13:04:20,00:40:11,,Havoc,,Apple iPhone XR,01:37:03,01:37:03,NG (Nigeria)
Gifty,2025-04-29 12:06:20,00:00:44,Autoplayed: user action: None; ,Season 1 Trailer: Seven Doors,TRAILER,Hisense MTK9602 5.2 4K TV Smart TV,00:00:44,00:00:44,NG (Nigeria)
Gifty,2025-04-29 11:10:07,00:31:17,,Havoc,,Apple iPhone XR,00:39:35,Not latest view,NG (Nigeria)
Gifty,2025-04-29 10:21:22,01:43:02,,A Lagos Love Story,,Hisense MTK9602 5.2 4K TV Smart TV,01:40:52,Not latest view,NG (Nigeria)
Gifty,2025-04-29 10:20:08,00:00:14,Autoplayed: user action: None; ,A Lagos Love Story_hook_primary,HOOK,Hisense MTK9602 5.2 4K TV Smart TV,00:00:14,Not latest view,NG (Nigeria)
Gifty,2025-04-29 09:30:32,00:49:33,,Ada Omo Daddy,,Hisense MTK9602 5.2 4K TV Smart TV,02:01:32,02:01:32,NG (Nigeria)
Gifty,2025-04-29 08:05:29,01:14:39,Autoplayed: user action: User_Interaction; ,Ada Omo Daddy,,Hisense MTK9602 5.2 4K TV Smart TV,01:12:03,Not latest view,NG (Nigeria)
Gifty,2025-04-29 08:04:31,00:00:39,Autoplayed: user action: User_Interaction; ,Fatal Seduction: Season 1: Mister Wrong (Episode 1),,Hisense MTK9602 5.2 4K TV Smart TV,00:00:39,00:00:39,NG (Nigeria)
Gifty,2025-04-29 08:02:02,00:00:38,Autoplayed: user action: None; ,Designated Survivor (Trailer),TRAILER,Hisense MTK9602 5.2 4K TV Smart TV,00:00:38,00:00:38,NG (Nigeria)
Gifty,2025-04-29 08:01:38,00:00:04,Autoplayed: user action: None; ,Trailer: Rebel Ridge,TRAILER,Hisense MTK9602 5.2 4K TV Smart TV,00:00:04,00:00:04,NG (Nigeria)
Gifty,2025-04-29 08:01:28,00:00:05,Autoplayed: user action: None; ,Season 3 Trailer: You,TRAILER,Hisense MTK9602 5.2 4K TV Smart TV,00:00:05,00:00:05,NG (Nigeria)
Gifty,2025-04-29 00:56:40,00:44:10,,Beauty in Black: Season 1: Now Make It Thunder (Episode 16),,Hisense MTK9602 5.2 4K TV Smart TV,00:44:24,00:44:24,NG (Nigeria)
Gifty,2025-04-29 00:14:16,00:41:42,,Beauty in Black: Season 1: The Lion's Den (Episode 15),,Hisense MTK9602 5.2 4K TV Smart TV,00:41:04,00:41:04,NG (Nigeria)
Gifty,2025-04-28 23:36:23,00:37:43,,Beauty in Black: Season 1: Wild Ride (Episode 14),,Hisense MTK9602 5.2 4K TV Smart TV,00:39:15,00:39:15,NG (Nigeria)
